Input,218,M - Interrupteur Haut / Bas (Haut),M,bool,/home/M/Input/bool/Interrupteur_Haut_-_Bas_(Haut)
Input,219,M - Interrupteur Haut / Bas (Bas),M,bool,/home/M/Input/bool/Interrupteur_Haut_-_Bas_(Bas)
Input,220,M - Détecteur porte fermée 1,M,bool,/home/M/Input/bool/Détecteur_porte_fermée_1
Input,221,M - Détecteur porte fermée 2,M,bool,/home/M/Input/bool/Détecteur_porte_fermée_2
Input,222,M - Détecteur de mouvement,M,bool,/home/M/Input/bool/Détecteur_de_mouvement
Input,223,M - Capteur de luminosité,M,bool,/home/M/Input/bool/Capteur_de_luminosité
Input,233,N - Interrupteur Lumière 1,N,bool,/home/N/Input/bool/Interrupteur_Lumière_1
Input,234,N - Interrupteur Lumière 2,N,bool,/home/N/Input/bool/Interrupteur_Lumière_2
Input,235,N - Interrupteur Lumière 3,N,bool,/home/N/Input/bool/Interrupteur_Lumière_3
Input,236,N - Variateur de lumière 1 (Haut),N,bool,/home/N/Input/bool/Variateur_de_lumière_1_(Haut)
Input,237,N - Variateur de lumière 1 (Bas),N,bool,/home/N/Input/bool/Variateur_de_lumière_1_(Bas)
Input,238,N - Variateur de lumière 2 (Haut),N,bool,/home/N/Input/bool/Variateur_de_lumière_2_(Haut)
Input,239,N - Variateur de lumière 2 (Bas),N,bool,/home/N/Input/bool/Variateur_de_lumière_2_(Bas)
Input,240,N - Variateur de lumière 3 (Haut),N,bool,/home/N/Input/bool/Variateur_de_lumière_3_(Haut)
Input,241,N - Variateur de lumière 3 (Bas),N,bool,/home/N/Input/bool/Variateur_de_lumière_3_(Bas)
Input,242,N - Interrupteur Haut / Bas (Haut),N,bool,/home/N/Input/bool/Interrupteur_Haut_-_Bas_(Haut)
Input,243,N - Interrupteur Haut / Bas (Bas),N,bool,/home/N/Input/bool/Interrupteur_Haut_-_Bas_(Bas)
Input,244,N - Détecteur porte fermée 1,N,bool,/home/N/Input/bool/Détecteur_porte_fermée_1
Input,245,N - Détecteur porte fermée 2,N,bool,/home/N/Input/bool/Détecteur_porte_fermée_2
Input,246,N - Détecteur de mouvement,N,bool,/home/N/Input/bool/Détecteur_de_mouvement
Input,247,N - Capteur de luminosité,N,bool,/home/N/Input/bool/Capteur_de_luminosité
Input,248,N - Détecteur de fumée,N,bool,/home/N/Input/bool/Détecteur_de_fumée
Input,258,O - Détecteur de mouvement,O,bool,/home/O/Input/bool/Détecteur_de_mouvement
Input,259,O - Capteur de luminosité,O,bool,/home/O/Input/bool/Capteur_de_luminosité
Input,260,O - Portail (Ouvert),O,bool,/home/O/Input/bool/Portail_(Ouvert)
Input,261,O - Portail (Fermé),O,bool,/home/O/Input/bool/Portail_(Fermé)
Input,262,O - Portail (Infrarouge 1),O,bool,/home/O/Input/bool/Portail_(Infrarouge_1)
Input,263,O - Portail (Infrarouge 2),O,bool,/home/O/Input/bool/Portail_(Infrarouge_2)
Input,264,O - Portail (Infrarouge 3),O,bool,/home/O/Input/bool/Portail_(Infrarouge_3)
Input,0,A - Capteur de luminosité (Analogique),A,float,/home/A/Input/float/Capteur_de_luminosité_(Analogique)
Input,1,A - Thermostat (Température pièce),A,float,/home/A/Input/float/Thermostat_(Température_pièce)
Input,2,A - Thermostat (Point de consigne),A,float,/home/A/Input/float/Thermostat_(Point_de_consigne)
Input,3,A - Store enrouleur 1 (Ouverture),A,float,/home/A/Input/float/Store_enrouleur_1_(Ouverture)
Input,4,A - Store enrouleur 2 (Ouverture),A,float,/home/A/Input/float/Store_enrouleur_2_(Ouverture)
Input,5,A - Store enrouleur 3 (Ouverture),A,float,/home/A/Input/float/Store_enrouleur_3_(Ouverture)
Input,6,A - Store enrouleur 4 (Ouverture),A,float,/home/A/Input/float/Store_enrouleur_4_(Ouverture)
Input,12,D - Capteur de luminosité (Analogique),D,float,/home/D/Input/float/Capteur_de_luminosité_(Analogique)
Input,13,D - Thermostat (Température pièce),D,float,/home/D/Input/float/Thermostat_(Température_pièce)
Input,14,D - Thermostat (Point de consigne),D,float,/home/D/Input/float/Thermostat_(Point_de_consigne)
Input,15,D - Store enrouleur (Ouverture),D,float,/home/D/Input/float/Store_enrouleur_(Ouverture)
Input,24,E - Capteur de luminosité (Analogique),E,float,/home/E/Input/float/Capteur_de_luminosité_(Analogique)
Input,25,E - Thermostat (Température pièce),E,float,/home/E/Input/float/Thermostat_(Température_pièce)
Input,26,E - Thermostat (Point de consigne),E,float,/home/E/Input/float/Thermostat_(Point_de_consigne)
Input,27,E - Store enrouleur (Ouverture),E,float,/home/E/Input/float/Store_enrouleur_(Ouverture)
Input,36,F - Capteur de luminosité (Analogique),F,float,/home/F/Input/float/Capteur_de_luminosité_(Analogique)
Input,37,F - Store enrouleur (Ouverture),F,float,/home/F/Input/float/Store_enrouleur_(Ouverture)
Input,46,G - Thermostat (Température pièce),G,float,/home/G/Input/float/Thermostat_(Température_pièce)
Input,47,G - Thermostat (Point de consigne),G,float,/home/G/Input/float/Thermostat_(Point_de_consigne)
Input,48,G - Store enrouleur (Ouverture),G,float,/home/G/Input/float/Store_enrouleur_(Ouverture)
Input,57,H - Capteur de luminosité (Analogique),H,float,/home/H/Input/float/Capteur_de_luminosité_(Analogique)
Input,58,H - Thermostat (Température pièce),H,float,/home/H/Input/float/Thermostat_(Température_pièce)
Input,59,H - Thermostat (Point de consigne),H,float,/home/H/Input/float/Thermostat_(Point_de_consigne)
Input,60,H - Store enrouleur (Ouverture),H,float,/home/H/Input/float/Store_enrouleur_(Ouverture)
Input,69,I - Thermostat (Température pièce),I,float,/home/I/Input/float/Thermostat_(Température_pièce)
Input,70,I - Thermostat (Point de consigne),I,float,/home/I/Input/float/Thermostat_(Point_de_consigne)
Input,80,J - Capteur de luminosité (Analogique),J,float,/home/J/Input/float/Capteur_de_luminosité_(Analogique)
Input,81,J - Thermostat (Température pièce),J,float,/home/J/Input/float/Thermostat_(Température_pièce)
Input,82,J - Thermostat (Point de consigne),J,float,/home/J/Input/float/Thermostat_(Point_de_consigne)
Input,83,J - Store enrouleur (Ouverture),J,float,/home/J/Input/float/Store_enrouleur_(Ouverture)
Input,92,K - Thermostat (Température pièce),K,float,/home/K/Input/float/Thermostat_(Température_pièce)
Input,93,K - Thermostat (Point de consigne),K,float,/home/K/Input/float/Thermostat_(Point_de_consigne)
Input,103,L - Capteur de luminosité (Analogique),L,float,/home/L/Input/float/Capteur_de_luminosité_(Analogique)
Input,104,L - Thermostat (Température pièce),L,float,/home/L/Input/float/Thermostat_(Température_pièce)
Input,105,L - Thermostat (Point de consigne),L,float,/home/L/Input/float/Thermostat_(Point_de_consigne)
Input,106,L - Store enrouleur (Ouverture),L,float,/home/L/Input/float/Store_enrouleur_(Ouverture)
Input,115,M - Capteur de luminosité (Analogique),M,float,/home/M/Input/float/Capteur_de_luminosité_(Analogique)
Input,116,M - Thermostat (Température pièce),M,float,/home/M/Input/float/Thermostat_(Température_pièce)
